Id,Street,Alley,LandContour,Utilities,HouseStyle,YearBuilt,Heating,CentralAir,GarageType,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
689,Pave,,HLS,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,392000
690,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,192,28,0,0,0,0,194700
691,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,149,0,0,0,0,0,141000
692,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,382,50,0,0,0,0,755000
693,Pave,,Lvl,AllPub,2Story,1989,GasA,Y,Attchd,TA,TA,Y,320,27,0,0,0,0,335000
694,Pave,,Lvl,AllPub,1Story,1921,GasA,Y,Detchd,TA,TA,Y,0,0,112,0,0,0,108480
695,Pave,,Lvl,AllPub,1.5Fin,1936,GasA,Y,Detchd,TA,TA,Y,112,0,0,0,0,0,141500
696,Pave,,Lvl,AllPub,1Story,1987,GasA,Y,Attchd,TA,TA,Y,125,0,0,0,0,0,176000
697,Pave,,Lvl,AllPub,1Story,1921,GasA,Y,Detchd,TA,TA,Y,0,0,129,0,0,0,89000
698,Pave,,Lvl,AllPub,1Story,1952,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,123500
699,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Detchd,TA,TA,Y,416,144,0,0,0,0,138500
700,Pave,Pave,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,156,158,0,0,0,0,196000
701,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,270,78,0,0,0,0,312500
702,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,140000
703,Pave,,Lvl,AllPub,2Story,2006,GasA,Y,BuiltIn,TA,TA,Y,324,100,0,0,0,0,361919
704,Pave,,Lvl,AllPub,2Story,1900,GasA,Y,Detchd,TA,TA,N,344,0,40,0,0,0,140000
705,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,0,35,0,144,0,0,213000
706,Pave,,Lvl,AllPub,2Story,1930,GasA,N,,,,N,0,0,0,0,0,0,55000
707,Pave,,Low,AllPub,1Story,1971,GasA,Y,Attchd,TA,TA,Y,380,48,0,0,0,0,302000
708,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,192,38,0,0,0,0,254000
709,Pave,,Lvl,AllPub,2Story,2007,GasA,Y,Attchd,TA,TA,Y,100,24,0,0,0,0,179540
710,Pave,,Lvl,AllPub,1Story,1966,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,109900
711,Pave,,Lvl,AllPub,1Story,1935,GasA,Y,,,,N,0,0,0,0,0,0,52000
712,Pave,Pave,HLS,AllPub,1.5Fin,1900,GasA,Y,Detchd,TA,TA,N,68,0,98,0,0,0,102776
713,Pave,,HLS,AllPub,1Story,1988,GasA,Y,Attchd,TA,TA,Y,168,120,0,0,0,0,189000
714,Pave,,Lvl,AllPub,1Story,1970,GasW,N,Detchd,TA,TA,Y,0,288,0,0,0,0,129000
715,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,Attchd,TA,TA,Y,0,44,0,0,0,0,130500
716,Pave,,Lvl,AllPub,1Story,1974,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,165000
717,Pave,Grvl,Bnk,AllPub,2Story,1890,GasA,Y,Detchd,TA,TA,P,0,48,143,0,0,0,159500
718,Pave,,Lvl,AllPub,1Story,1973,GasA,Y,Attchd,TA,TA,Y,224,0,0,0,0,0,157000
719,Pave,,Lvl,AllPub,2Story,1993,GasA,Y,Attchd,TA,TA,Y,250,154,216,0,0,0,341000
720,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,128500
721,Pave,,Low,AllPub,1Story,1985,GasA,Y,Attchd,TA,TA,Y,114,28,234,0,0,0,275000
722,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,160,0,0,0,0,0,143000
723,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,124500
724,Pave,,Lvl,AllPub,1.5Fin,1954,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,156,0,135000
725,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,327,64,0,0,0,0,320000
726,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Detchd,TA,TA,Y,96,0,0,0,0,0,120500
727,Pave,,Lvl,AllPub,1Story,1988,GasA,Y,Attchd,TA,TA,Y,292,44,0,182,0,0,222000
728,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,132,0,0,0,0,0,194500
729,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Detchd,TA,TA,Y,0,25,0,0,0,0,110000
730,Pave,Grvl,Lvl,AllPub,1.5Fin,1925,GasA,Y,Detchd,TA,TA,Y,0,23,112,0,0,0,103000
731,Pave,,Lvl,AllPub,1Story,1995,GasA,Y,Attchd,TA,TA,Y,237,152,0,0,0,0,236500
732,Pave,,Lvl,AllPub,SLvl,2003,GasA,Y,Attchd,TA,TA,Y,160,22,0,0,0,0,187500
733,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,192,84,0,0,0,0,222500
734,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Attchd,TA,TA,Y,165,0,0,0,0,0,131400
735,Pave,,Lvl,AllPub,1Story,1968,GasA,Y,Attchd,TA,TA,Y,147,0,0,0,0,0,108000
736,Pave,,Lvl,AllPub,2.5Unf,1914,GasW,N,Detchd,TA,TA,N,0,341,0,0,0,0,163000
737,Pave,,Lvl,AllPub,1Story,1950,GasA,N,Detchd,TA,TA,Y,0,0,0,0,0,0,93500
738,Pave,,HLS,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,0,116,0,0,0,0,239900
739,Pave,,Lvl,AllPub,1Story,1987,GasA,Y,,,,Y,120,0,0,0,0,0,179000
740,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Attchd,TA,TA,Y,187,56,0,0,0,0,190000
741,Pave,Grvl,Lvl,AllPub,2Story,1910,GasA,Y,Detchd,TA,Gd,Y,270,0,112,0,0,0,132000
742,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Detchd,TA,TA,Y,168,0,0,0,0,0,142000
743,Pave,,Lvl,AllPub,1Story,2000,GasA,Y,Attchd,TA,TA,Y,120,55,0,0,0,0,179000
744,Pave,,Lvl,AllPub,SLvl,1963,GasA,Y,Attchd,TA,TA,Y,302,0,0,0,100,0,175000
745,Pave,,HLS,AllPub,1Story,1993,GasA,Y,Attchd,TA,TA,Y,96,0,70,168,0,0,180000
746,Pave,,Lvl,AllPub,2Story,1976,GasA,Y,BuiltIn,TA,TA,Y,0,204,0,0,0,0,299800
747,Pave,,Lvl,AllPub,2Story,2000,GasA,Y,BuiltIn,TA,TA,Y,224,54,0,0,0,0,236000
748,Pave,Pave,Lvl,AllPub,2Story,1880,GasW,N,Detchd,TA,TA,N,181,0,386,0,0,0,265979
749,Pave,,Lvl,AllPub,1Story,1996,GasA,Y,Attchd,TA,TA,Y,240,56,154,0,0,0,260400
750,Pave,,Lvl,AllPub,1.5Fin,1945,Wall,N,Detchd,TA,TA,N,92,0,185,0,0,0,98000
751,Pave,Grvl,Lvl,AllPub,1.5Fin,1910,GasA,Y,,,,N,0,160,0,0,0,0,96500
752,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,Attchd,TA,TA,Y,0,48,0,0,0,0,162000
753,Pave,,Lvl,AllPub,1Story,1997,GasA,Y,Attchd,TA,TA,Y,168,27,0,0,0,0,217000
754,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,192,52,0,0,0,0,275500
755,Pave,,Lvl,AllPub,1Story,1969,GasA,Y,Detchd,TA,TA,Y,171,48,0,0,0,0,156000
756,Pave,Pave,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,0,24,0,0,0,0,172500
757,Pave,,Lvl,AllPub,2Story,2007,GasA,Y,Attchd,TA,TA,Y,144,105,0,0,0,0,212000
758,Pave,,Lvl,AllPub,2Story,1978,GasA,Y,Attchd,TA,TA,Y,335,0,0,0,0,0,158900
759,Pave,Pave,Lvl,AllPub,2Story,1999,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,179400
760,Pave,,Lvl,AllPub,2Story,1995,GasA,Y,Attchd,TA,TA,Y,222,98,0,0,0,0,290000
761,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Detchd,Ex,Ex,Y,0,0,0,0,0,0,127500
762,Pave,,Lvl,AllPub,1Story,1924,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,100000
763,Pave,,Lvl,AllPub,2Story,2009,GasA,Y,Attchd,TA,TA,Y,169,45,0,0,0,0,215200
764,Pave,,Lvl,AllPub,2Story,1999,GasA,Y,Attchd,TA,TA,Y,0,128,0,0,180,0,337000
765,Pave,,Lvl,AllPub,1Story,1995,GasA,Y,Attchd,TA,TA,Y,0,30,0,0,216,0,270000
766,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,0,174,0,0,0,0,264132
767,Pave,,Lvl,AllPub,2Story,1988,GasA,Y,Attchd,TA,TA,Y,228,66,156,0,0,0,196500
768,Pave,,Lvl,AllPub,1.5Fin,1940,GasA,Y,Attchd,TA,TA,Y,245,0,156,0,0,0,160000
769,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,120,33,0,0,0,0,216837
770,Pave,,HLS,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,503,36,0,0,210,0,538000
771,Pave,,Lvl,AllPub,SFoyer,1982,GasA,Y,Detchd,TA,TA,Y,120,0,0,0,0,0,134900
772,Pave,,Lvl,AllPub,1Story,1951,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,102000
773,Pave,,Lvl,AllPub,SLvl,1976,GasA,Y,Detchd,TA,TA,Y,144,0,0,0,0,0,107000
774,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,114500
775,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,315,45,0,0,0,0,395000
776,Pave,,Lvl,AllPub,1Story,1998,GasA,Y,Attchd,TA,TA,Y,0,247,0,0,0,0,162000
777,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,144,59,0,0,0,0,221500
778,Pave,,Lvl,AllPub,1Story,1974,GasA,Y,Attchd,TA,TA,Y,241,0,0,0,0,0,142500
779,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,144000
780,Pave,,Lvl,AllPub,SFoyer,1977,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,135000
781,Pave,,Lvl,AllPub,1Story,1995,GasA,Y,Attchd,TA,TA,Y,220,21,0,0,0,0,176000
782,Pave,,Lvl,AllPub,2Story,1992,GasA,Y,Attchd,TA,TA,Y,0,124,0,0,0,0,175900
783,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,0,33,0,0,0,0,187100
784,Pave,,Lvl,AllPub,SFoyer,1978,GasA,Y,Attchd,TA,TA,Y,303,30,0,0,0,0,165500
785,Pave,Grvl,Lvl,AllPub,2.5Unf,1914,GasA,Y,,,,Y,0,291,134,0,0,0,128000
786,Pave,,Lvl,AllPub,1Story,1967,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,197,0,161500
787,Pave,,Lvl,AllPub,1.5Fin,1915,GasA,Y,Detchd,TA,TA,Y,0,0,196,0,0,0,139000
788,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,BuiltIn,TA,TA,Y,0,45,0,0,0,0,233000
789,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Detchd,Fa,TA,Y,0,0,0,0,0,0,107900
790,Pave,,Low,AllPub,2Story,1966,GasA,Y,Attchd,TA,TA,Y,133,168,0,0,0,0,187500
791,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,100,16,0,0,0,0,160200
792,Pave,,Lvl,AllPub,SLvl,1976,GasA,Y,Attchd,TA,TA,Y,120,0,0,0,0,0,146800
793,Pave,,Lvl,AllPub,2Story,1996,GasA,Y,Attchd,TA,TA,Y,180,130,0,0,0,0,269790
794,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,168,130,0,0,0,0,225000
795,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,143,46,0,0,0,0,194500
796,Pave,,Lvl,AllPub,2Story,1980,GasA,Y,Attchd,TA,TA,Y,0,50,0,0,204,0,171000
797,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Attchd,TA,TA,Y,138,0,0,0,0,0,143500
798,Pave,,Lvl,AllPub,1Story,1953,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,110000
799,Pave,,Lvl,AllPub,2Story,2008,GasA,Y,BuiltIn,TA,TA,Y,144,78,0,0,0,0,485000
800,Pave,,Lvl,AllPub,1.5Fin,1937,GasA,Y,Detchd,TA,TA,Y,0,0,264,0,0,0,175000
801,Pave,,HLS,AllPub,2Story,1997,GasA,Y,Attchd,TA,TA,Y,403,114,185,0,0,0,200000
802,Pave,,Lvl,AllPub,1Story,1916,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,109900
803,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,36,18,0,0,0,0,189000
804,Pave,,Lvl,AllPub,2Story,2008,GasA,Y,BuiltIn,TA,TA,Y,52,170,0,0,192,0,582933
805,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,118000
806,Pave,,Lvl,AllPub,1Story,2008,GasA,Y,Attchd,TA,TA,Y,0,60,0,0,0,0,227680
807,Pave,,Lvl,AllPub,SLvl,1967,GasA,Y,Attchd,TA,TA,Y,68,0,0,0,0,0,135500
808,Pave,,Lvl,AllPub,2Story,1923,GasA,Y,Attchd,TA,TA,Y,0,312,0,0,0,0,223500
809,Pave,,Lvl,AllPub,SLvl,1966,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,159950
810,Pave,,Lvl,AllPub,2.5Unf,1898,GasA,N,Detchd,Fa,Po,N,40,156,0,0,0,0,106000
811,Pave,,Lvl,AllPub,1Story,1974,GasA,Y,Attchd,TA,TA,Y,265,0,0,0,0,648,181000
812,Pave,,Lvl,AllPub,1Story,2004,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,144500
813,Grvl,,Bnk,AllPub,1Story,1952,GasA,N,Basment,TA,TA,N,0,0,0,0,0,0,55993
814,Pave,,Lvl,AllPub,1Story,1958,GasA,Y,Attchd,TA,TA,Y,0,0,275,0,0,0,157900
815,Pave,Grvl,Lvl,AllPub,1.5Fin,1918,GasW,Y,Detchd,TA,TA,P,207,0,96,0,0,0,116000
816,Pave,,Lvl,AllPub,1Story,1998,GasA,Y,Attchd,TA,TA,Y,0,34,0,0,0,0,224900
817,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Attchd,TA,TA,Y,0,0,120,0,0,0,137000
818,Pave,,Lvl,AllPub,1Story,2002,GasA,Y,Attchd,TA,TA,Y,150,59,0,0,0,0,271000
819,Pave,,Lvl,AllPub,SLvl,1971,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,155000
820,Pave,,Lvl,AllPub,1Story,2009,GasA,Y,Attchd,TA,TA,Y,192,35,0,0,0,0,224000
821,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,Attchd,TA,TA,Y,0,45,0,0,0,0,183000
822,Pave,Pave,Bnk,AllPub,1Story,1953,GasA,N,Detchd,TA,TA,Y,0,32,112,0,0,0,93000
823,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,BuiltIn,TA,TA,Y,100,48,0,0,0,0,225000
824,Pave,,Lvl,AllPub,1.5Fin,1940,GasA,Y,Detchd,TA,TA,Y,335,0,0,0,0,0,139500
825,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,140,0,0,0,0,232600
826,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,188,45,0,0,0,0,385000
827,Pave,,Lvl,AllPub,1.5Unf,1924,GasA,Y,,,,Y,0,0,116,0,0,0,109500
828,Pave,,Lvl,AllPub,1Story,2001,GasA,Y,Attchd,TA,TA,Y,290,39,0,0,0,0,189000
829,Pave,,Low,AllPub,2Story,1967,GasA,Y,Attchd,TA,TA,Y,486,0,0,0,225,0,185000
830,Pave,Pave,Lvl,AllPub,2Story,2005,GasA,Y,Detchd,TA,TA,Y,0,166,0,0,0,0,147400
831,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,192,0,166000
832,Pave,Pave,Lvl,AllPub,2Story,2005,GasA,Y,Detchd,TA,TA,Y,0,166,0,0,0,0,151000
833,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,Attchd,TA,TA,Y,192,39,0,0,0,0,237000
834,Pave,,Lvl,AllPub,1Story,1964,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,152,0,167000
835,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,139950
836,Pave,,Lvl,AllPub,1Story,1950,GasA,Y,Attchd,TA,TA,Y,290,0,0,0,0,0,128000
837,Pave,Pave,Lvl,AllPub,1Story,1948,GasA,Y,Detchd,TA,TA,Y,0,116,230,0,0,0,153500
838,Pave,,Lvl,AllPub,2Story,1973,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,100000
839,Pave,,Lvl,AllPub,1Story,1995,GasA,Y,Attchd,TA,TA,Y,278,0,0,0,0,0,144000
840,Pave,,Lvl,AllPub,1.5Fin,1946,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,130500
841,Pave,,Lvl,AllPub,2Story,1925,GasA,N,Detchd,TA,TA,P,0,0,254,0,0,0,140000
842,Pave,Grvl,Lvl,AllPub,2Story,1904,GasA,Y,Detchd,Gd,TA,P,70,78,68,0,0,0,157500
843,Pave,,Lvl,AllPub,SLvl,1966,GasA,Y,Attchd,Gd,Gd,Y,0,129,0,0,0,0,174900
844,Pave,,Lvl,AllPub,1Story,1961,GasA,N,,,,Y,0,0,0,0,0,0,141000
845,Pave,Grvl,Lvl,AllPub,1.5Fin,1915,GasA,Y,Detchd,TA,TA,Y,418,0,194,0,0,0,153900
846,Pave,,Lvl,AllPub,SFoyer,1975,GasA,Y,Basment,TA,TA,Y,0,0,0,0,0,0,171000
847,Pave,,Lvl,AllPub,2Story,1993,GasA,Y,Attchd,TA,TA,Y,234,72,192,0,0,0,213000
848,Pave,,Lvl,AllPub,1Story,1972,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,133500
849,Pave,,Bnk,AllPub,1.5Fin,1908,GasA,Y,Detchd,Fa,TA,Y,486,40,0,0,175,0,240000
850,Pave,,Lvl,AllPub,SLvl,1976,GasA,Y,Attchd,TA,TA,Y,113,100,0,0,0,0,187000
851,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,140,0,0,0,0,0,131500
852,Pave,,Lvl,AllPub,1Story,2003,GasA,Y,Attchd,TA,TA,Y,143,20,0,0,0,0,215000
853,Pave,,Lvl,AllPub,2.5Unf,1941,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,126,0,164000
854,Pave,,Lvl,AllPub,SLvl,1964,GasA,Y,Attchd,TA,TA,Y,180,0,0,0,0,0,158000
855,Pave,,Lvl,AllPub,1Story,1955,GasA,Y,Attchd,TA,TA,Y,0,418,0,0,312,0,170000
856,Pave,,Lvl,AllPub,1Story,1962,GasA,Y,Detchd,TA,TA,Y,0,104,0,0,0,0,127000
857,Pave,,Low,AllPub,SLvl,1978,GasA,Y,Detchd,TA,Fa,Y,0,0,34,0,0,0,147000
858,Pave,,Lvl,AllPub,2Story,1994,GasA,Y,Attchd,TA,TA,Y,0,36,0,0,0,0,174000
859,Pave,,Lvl,AllPub,1Story,1976,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,152000
860,Pave,,Lvl,AllPub,2Story,1968,GasA,Y,Attchd,TA,TA,Y,0,65,0,0,222,0,250000
861,Pave,,Lvl,AllPub,1.5Fin,1918,GasA,Y,Detchd,TA,TA,Y,0,240,0,0,0,0,189950
862,Pave,,Lvl,AllPub,1Story,1965,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,131500
863,Pave,,Lvl,AllPub,1Story,1984,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,152000
864,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,132500
865,Pave,,Lvl,AllPub,1Story,2007,GasA,Y,Attchd,TA,TA,Y,0,140,0,0,0,0,250580
866,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,148500
867,Pave,,HLS,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,192,80,0,0,0,0,248900
868,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Attchd,TA,TA,Y,168,0,0,0,0,0,129000
869,Pave,,Lvl,AllPub,2Story,1948,GasA,Y,Attchd,TA,TA,P,120,144,0,0,0,0,169000
870,Pave,,Lvl,AllPub,2Story,1993,GasA,Y,Attchd,TA,TA,Y,156,90,0,0,0,0,236000
871,Pave,,Lvl,AllPub,1Story,1962,GasA,N,Detchd,TA,TA,Y,0,0,0,0,0,0,109500
872,Pave,,Lvl,AllPub,2Story,1998,GasA,Y,Attchd,TA,TA,Y,0,77,0,0,0,0,200500
873,Pave,,Lvl,AllPub,1Story,1953,GasA,Y,Attchd,TA,TA,Y,196,0,150,0,0,0,116000
874,Pave,,Lvl,AllPub,1Story,1949,GasA,Y,Attchd,TA,TA,Y,0,28,0,0,0,0,133000
875,Pave,,Lvl,AllPub,1.5Fin,1941,GasA,Y,Detchd,TA,TA,Y,26,0,0,0,0,0,66500
876,Pave,,Lvl,AllPub,2Story,2007,GasA,Y,BuiltIn,TA,TA,Y,208,364,0,0,0,0,303477
877,Pave,,HLS,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,132250
878,Pave,,Lvl,AllPub,2Story,2004,GasA,Y,Attchd,TA,TA,Y,184,0,0,0,0,0,350000
879,Pave,,Lvl,AllPub,SFoyer,1961,GasA,Y,Detchd,TA,TA,Y,192,0,0,0,0,0,148000
880,Pave,,Lvl,AllPub,1Story,1978,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,136500
881,Pave,,Lvl,AllPub,1Story,2005,GasA,Y,Attchd,TA,TA,Y,0,49,0,0,0,0,157000
882,Pave,,Lvl,AllPub,1.5Fin,1990,GasA,Y,Attchd,TA,TA,Y,168,36,0,0,0,0,187500
883,Pave,,Lvl,AllPub,2Story,1992,GasA,Y,BuiltIn,TA,TA,Y,342,40,0,0,0,0,178000
884,Pave,,Bnk,AllPub,2.5Fin,1912,GasA,N,Detchd,TA,Gd,Y,0,188,0,0,0,0,118500
885,Pave,,Lvl,AllPub,1Story,1967,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,100000
886,Pave,,Lvl,AllPub,1Story,1999,GasA,Y,Attchd,TA,TA,Y,97,65,0,0,0,0,328900
887,Pave,,Lvl,AllPub,1Story,1959,GasA,Y,Attchd,TA,TA,Y,272,54,0,0,0,0,145000
888,Pave,,Lvl,AllPub,1.5Fin,1955,GasA,Y,Attchd,TA,TA,Y,121,0,0,0,265,0,135500
889,Pave,,Lvl,AllPub,1Story,1970,GasA,Y,Attchd,TA,TA,Y,81,207,0,0,224,0,268000
890,Pave,,Lvl,AllPub,1Story,1953,GasA,Y,Attchd,TA,TA,Y,0,0,0,162,0,0,149500
891,Pave,,Lvl,AllPub,1.5Fin,1949,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,122900
892,Pave,,Lvl,AllPub,2Story,1978,GasA,Y,Attchd,TA,TA,Y,243,0,0,0,0,0,172500
893,Pave,,Lvl,AllPub,1Story,1963,GasA,Y,Attchd,TA,TA,Y,192,0,0,0,0,0,154500
894,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Attchd,TA,TA,Y,511,116,0,0,0,0,165000
895,Pave,,Bnk,AllPub,1Story,1979,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,118858
896,Pave,,Lvl,AllPub,2Story,1963,GasA,Y,Attchd,TA,TA,Y,0,50,0,0,0,0,140000
897,Pave,Grvl,Lvl,AllPub,1Story,1936,GasA,N,Detchd,TA,TA,Y,0,28,0,0,0,0,106500
898,Pave,,Lvl,AllPub,2Story,1979,GasA,Y,Detchd,TA,TA,Y,154,0,0,0,0,0,142953
899,Pave,,Lvl,AllPub,1Story,2009,GasA,Y,Attchd,TA,TA,Y,0,67,0,0,0,0,611657
900,Pave,,Lvl,AllPub,1Story,1961,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,135000
901,Pave,,Lvl,AllPub,1Story,1971,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,110000
902,Pave,,Lvl,AllPub,1Story,1957,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,153000
903,Pave,,Lvl,AllPub,2Story,2003,GasA,Y,Attchd,TA,TA,Y,0,75,0,0,0,0,180000
904,Pave,,HLS,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,144,60,0,0,0,0,240000
905,Pave,,Lvl,AllPub,1Story,1967,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,125500
906,Pave,,Lvl,AllPub,1Story,1954,GasA,Y,Attchd,TA,TA,Y,0,0,164,0,0,0,128000
907,Pave,,Lvl,AllPub,1Story,2006,GasA,Y,Attchd,TA,TA,Y,0,60,0,0,0,0,255000
908,Pave,,Lvl,AllPub,1.5Fin,1936,GasA,Y,Attchd,Fa,TA,Y,0,0,0,0,322,0,250000
909,Pave,,Low,AllPub,1Story,1983,GasA,Y,Attchd,TA,TA,Y,164,0,0,0,0,0,131000
910,Pave,,Lvl,AllPub,2Story,2005,GasA,Y,Attchd,TA,TA,Y,36,24,0,0,0,0,174000
911,Pave,,Lvl,AllPub,2Story,1960,GasA,Y,Detchd,TA,TA,Y,0,0,0,0,0,0,154300
912,Pave,,Lvl,AllPub,1Story,1977,GasA,Y,Detchd,TA,TA,Y,173,0,0,0,0,0,143500
913,Pave,,Lvl,AllPub,1Story,1925,GasA,N,Detchd,TA,TA,Y,0,0,112,0,120,0,88000
914,Pave,,HLS,AllPub,2Story,1949,GasA,N,2Types,TA,TA,Y,0,0,0,0,0,0,145000
915,Pave,Pave,Lvl,AllPub,2Story,2009,GasA,Y,Detchd,TA,TA,Y,0,234,0,0,0,0,173733
916,Pave,,Lvl,AllPub,2Story,1970,GasA,Y,Attchd,TA,TA,Y,0,0,0,0,0,0,75000
917,Pave,,Lvl,AllPub,1Story,1949,GasA,N,Detchd,TA,TA,Y,0,0,0,0,0,0,35311
